any,tipus_de_territori,territori,renda,preu_lloguer,poblacio_total,Espanya,No consta,Resta de la Unió Europea,Resta del món,Educació primària o inferior,Educació superior,Primera etapa d’educació secundària i similar,Segona etapa d’educació secundària i similar,atur,num_contractes,superficie_mitja,hut,territori_id
2025,Barri,sant gervasi la bonanova,,192.0,26836,22013.0,7.0,1606.0,3210.0,,,,,5250.0,5870.0,93.2,,61
2000,Barri,sant marti de provencals,,,27183,26881.0,0.0,60.0,241.0,,,,,,,,,62
2001,Barri,sant marti de provencals,,,26974,26487.0,0.0,71.0,414.0,0.0,0.0,0.0,0.0,,,,,62
2002,Barri,sant marti de provencals,,,26970,26132.0,6.0,107.0,725.0,,,,,,,,,62
2003,Barri,sant marti de provencals,,,26930,25695.0,7.0,134.0,1094.0,,,,,,,,,62
2004,Barri,sant marti de provencals,,,26769,25218.0,6.0,171.0,1374.0,,,,,,,,,62
2005,Barri,sant marti de provencals,,,26584,24710.0,0.0,221.0,1649.0,,,,,,,,,62
2006,Barri,sant marti de provencals,,,26436,24183.0,0.0,281.0,1968.0,,,,,,,,,62
2007,Barri,sant marti de provencals,,,26121,23815.0,0.0,432.0,1870.0,,,,,,,,,62
2008,Barri,sant marti de provencals,,,26174,23522.0,0.0,546.0,2104.0,,,,,,,,,62
2009,Barri,sant marti de provencals,,,26287,23413.0,0.0,573.0,2301.0,,,,,,,,,62
2010,Barri,sant marti de provencals,,,26154,23355.0,0.0,569.0,2230.0,,,,,,,,,62
2011,Barri,sant marti de provencals,,,26154,23248.0,0.0,549.0,2357.0,0.0,0.0,0.0,0.0,1926.0,,,,62
2012,Barri,sant marti de provencals,,,26126,23213.0,0.0,541.0,2371.0,,,,,2096.0,,,,62
2013,Barri,sant marti de provencals,,,26001,23088.0,0.0,571.0,2341.0,,,,,2147.0,,,,62
2014,Barri,sant marti de provencals,,89.0,25917,23074.0,0.0,590.0,2252.0,,,,,206.0,3620.0,74.0,9.0,62
2015,Barri,sant marti de provencals,87.2226906616232,94.0,25971,23267.0,0.0,598.0,2106.0,,,,,1909.0,3490.0,73.7,9.0,62
2016,Barri,sant marti de provencals,84.9758596240757,100.0,26031,23182.0,0.0,609.0,2239.0,,,,,173.0,3770.0,72.2,15.0,62
2017,Barri,sant marti de provencals,84.4848590116092,109.0,26187,22943.0,0.0,669.0,2575.0,,,,,151.0,4540.0,72.3,15.0,62
2018,Barri,sant marti de provencals,83.8874457693124,115.0,26092,22794.0,0.0,690.0,2608.0,,,,,1443.0,4860.0,72.3,15.0,62
2019,Barri,sant marti de provencals,83.4466462374128,119.0,26168,22567.0,0.0,792.0,2807.0,,,,,1312.0,4670.0,72.4,15.0,62
2020,Barri,sant marti de provencals,84.0098166121542,118.0,26168,22343.0,0.0,794.0,3028.0,,,,,1312.0,4240.0,72.8,15.0,62
2021,Barri,sant marti de provencals,86.2822181591181,115.0,26229,22206.0,0.0,801.0,3219.0,3795.0,8112.0,5256.0,5784.0,1695.0,5070.0,72.1,14.0,62
2022,Barri,sant marti de provencals,,121.0,25852,21898.0,0.0,824.0,3126.0,3496.0,8289.0,5188.0,5790.0,1187.0,5580.0,73.0,14.0,62
2023,Barri,sant marti de provencals,,135.0,26169,21702.0,5.0,897.0,3565.0,3368.0,8817.0,5140.0,5898.0,1173.0,4020.0,73.6,140.0,62
2024,Barri,sant marti de provencals,,141.0,26575,21602.0,6.0,993.0,3974.0,,,,,1173.0,3410.0,72.0,140.0,62
2025,Barri,sant marti de provencals,,136.0,26976,21565.0,5.0,1099.0,4307.0,,,,,1158.0,3040.0,73.1,,62
2000,Barri,sant pere santa caterina i la ribera,,,19473,17224.0,0.0,382.0,1866.0,,,,,,,,,63
2001,Barri,sant pere santa caterina i la ribera,,,20008,16809.0,0.0,525.0,2670.0,0.0,0.0,0.0,0.0,,,,,63
2002,Barri,sant pere santa caterina i la ribera,,,21296,16546.0,14.0,776.0,3960.0,,,,,,,,,63
2003,Barri,sant pere santa caterina i la ribera,,,22337,16122.0,12.0,1064.0,5139.0,,,,,,,,,63
2004,Barri,sant pere santa caterina i la ribera,,,22582,15730.0,9.0,1332.0,5511.0,,,,,,,,,63
2005,Barri,sant pere santa caterina i la ribera,,,22843,15344.0,12.0,1629.0,5858.0,,,,,,,,,63
2006,Barri,sant pere santa caterina i la ribera,,,23240,15237.0,11.0,1964.0,6028.0,,,,,,,,,63
2007,Barri,sant pere santa caterina i la ribera,,,22422,14922.0,15.0,2497.0,4988.0,,,,,,,,,63
2008,Barri,sant pere santa caterina i la ribera,,,22644,14737.0,15.0,2925.0,4967.0,,,,,,,,,63
2009,Barri,sant pere santa caterina i la ribera,,,23029,14588.0,9.0,3220.0,5212.0,,,,,,,,,63
2010,Barri,sant pere santa caterina i la ribera,,,22698,14476.0,6.0,3333.0,4883.0,,,,,,,,,63
2011,Barri,sant pere santa caterina i la ribera,,,22417,14377.0,0.0,3093.0,4943.0,0.0,0.0,0.0,0.0,2023.0,,,,63
2012,Barri,sant pere santa caterina i la ribera,,,22773,14305.0,0.0,3428.0,5037.0,,,,,2102.0,,,,63
2013,Barri,sant pere santa caterina i la ribera,,,22771,13986.0,5.0,3811.0,4969.0,,,,,209.0,,,,63
2014,Barri,sant pere santa caterina i la ribera,,112.0,22368,13683.0,7.0,4008.0,4670.0,,,,,1956.0,9820.0,69.7,171.0,63
2015,Barri,sant pere santa caterina i la ribera,77.6535457649228,127.0,22468,13644.0,12.0,4146.0,4666.0,,,,,1773.0,1014.0,64.5,171.0,63
2016,Barri,sant pere santa caterina i la ribera,79.1420399461725,141.0,22380,13513.0,8.0,4260.0,4599.0,,,,,1691.0,1177.0,65.2,169.0,63
2017,Barri,sant pere santa caterina i la ribera,81.9289210271279,157.0,22923,13382.0,8.0,4493.0,5040.0,,,,,1466.0,1309.0,66.1,169.0,63
2018,Barri,sant pere santa caterina i la ribera,83.5851983451671,150.0,22605,12999.0,0.0,4463.0,5139.0,,,,,1446.0,1307.0,71.2,168.0,63
2019,Barri,sant pere santa caterina i la ribera,83.2653156535266,152.0,23170,12743.0,0.0,4990.0,5433.0,,,,,137.0,134.0,72.3,159.0,63
2020,Barri,sant pere santa caterina i la ribera,81.1014223328896,146.0,23241,12519.0,6.0,4985.0,5731.0,,,,,1379.0,9910.0,71.4,159.0,63
2021,Barri,sant pere santa caterina i la ribera,82.6969985551183,136.0,23009,12204.0,9.0,4454.0,6342.0,2241.0,10398.0,3078.0,4125.0,1988.0,1356.0,71.9,159.0,63
2022,Barri,sant pere santa caterina i la ribera,,160.0,22418,12056.0,8.0,4498.0,5856.0,1993.0,10444.0,3021.0,3983.0,1178.0,1109.0,72.6,159.0,63
2023,Barri,sant pere santa caterina i la ribera,,174.0,22041,11764.0,0.0,4284.0,5989.0,1945.0,10893.0,2959.0,4066.0,1174.0,8570.0,72.0,1710.0,63
2024,Barri,sant pere santa caterina i la ribera,,171.0,22473,11653.0,0.0,4479.0,6338.0,,,,,1239.0,6570.0,73.0,1920.0,63
2025,Barri,sant pere santa caterina i la ribera,,186.0,22767,11667.0,9.0,4565.0,6526.0,,,,,1217.0,7060.0,64.5,,63
2000,Barri,sants,,,37910,36867.0,6.0,182.0,855.0,,,,,,,,,64
2001,Barri,sants,,,38159,36443.0,6.0,218.0,1492.0,0.0,0.0,0.0,0.0,,,,,64
2002,Barri,sants,,,39069,36151.0,16.0,281.0,2621.0,,,,,,,,,64
2003,Barri,sants,,,39628,35556.0,18.0,395.0,3659.0,,,,,,,,,64
2004,Barri,sants,,,39530,34709.0,13.0,499.0,4309.0,,,,,,,,,64
2005,Barri,sants,,,39805,34242.0,12.0,622.0,4929.0,,,,,,,,,64
2006,Barri,sants,,,40264,34011.0,14.0,755.0,5484.0,,,,,,,,,64
2007,Barri,sants,,,39799,33722.0,14.0,1156.0,4907.0,,,,,,,,,64
2008,Barri,sants,,,41029,33598.0,14.0,1524.0,5893.0,,,,,,,,,64
2009,Barri,sants,,,42207,33623.0,8.0,1735.0,6841.0,,,,,,,,,64
2010,Barri,sants,,,42111,33631.0,0.0,1805.0,6671.0,,,,,,,,,64
2011,Barri,sants,,,41932,33717.0,0.0,1648.0,6563.0,0.0,0.0,0.0,0.0,2505.0,,,,64
2012,Barri,sants,,,41609,33811.0,0.0,1662.0,6134.0,,,,,2684.0,,,,64
2013,Barri,sants,,,41061,33648.0,0.0,1763.0,5647.0,,,,,2667.0,,,,64
2014,Barri,sants,,101.0,40849,33798.0,0.0,1735.0,5315.0,,,,,2564.0,123.0,66.0,189.0,64
2015,Barri,sants,99.4349972600035,110.0,40703,34168.0,6.0,1733.0,4796.0,,,,,2389.0,1068.0,63.4,189.0,64
2016,Barri,sants,98.1306522483589,119.0,40831,34228.0,5.0,1777.0,4821.0,,,,,2093.0,117.0,64.4,245.0,64
2017,Barri,sants,97.4386699426293,132.0,41244,34239.0,5.0,1960.0,5040.0,,,,,1836.0,1399.0,64.3,245.0,64
2018,Barri,sants,98.4450536860871,131.0,41370,33991.0,0.0,2064.0,5312.0,,,,,1733.0,159.0,66.2,245.0,64
2019,Barri,sants,97.3657219633639,138.0,42310,33669.0,0.0,2338.0,6301.0,,,,,1652.0,1448.0,66.7,245.0,64
2020,Barri,sants,98.6473080645388,139.0,43763,33449.0,0.0,2509.0,7802.0,,,,,166.0,1197.0,66.1,245.0,64
2021,Barri,sants,100.026060546412,131.0,43679,33058.0,0.0,2465.0,8153.0,5133.0,17700.0,6540.0,8685.0,22.0,1583.0,66.2,244.0,64
2022,Barri,sants,,142.0,43029,32781.0,0.0,2564.0,7681.0,3886.0,17323.0,5886.0,7964.0,1475.0,1389.0,67.4,243.0,64
2023,Barri,sants,,158.0,44508,32879.0,11.0,2510.0,9108.0,4757.0,19016.0,6733.0,9124.0,1506.0,1029.0,66.9,2380.0,64
2024,Barri,sants,,160.0,47063,33233.0,17.0,2661.0,11152.0,,,,,1562.0,9270.0,66.3,2450.0,64
2025,Barri,sants,,164.0,47239,33338.0,16.0,2816.0,11069.0,,,,,152.0,9110.0,64.6,,64
2000,Barri,sants badal,,,23444,22790.0,0.0,84.0,569.0,,,,,,,,,65
2001,Barri,sants badal,,,23474,22325.0,0.0,104.0,1043.0,0.0,0.0,0.0,0.0,,,,,65
2002,Barri,sants badal,,,24103,22214.0,11.0,135.0,1743.0,,,,,,,,,65
2003,Barri,sants badal,,,24351,21758.0,20.0,191.0,2382.0,,,,,,,,,65
2004,Barri,sants badal,,,24313,21258.0,15.0,242.0,2798.0,,,,,,,,,65
2005,Barri,sants badal,,,24264,20892.0,18.0,305.0,3049.0,,,,,,,,,65
2006,Barri,sants badal,,,24545,20757.0,17.0,372.0,3399.0,,,,,,,,,65
2007,Barri,sants badal,,,24121,20435.0,9.0,624.0,3053.0,,,,,,,,,65
2008,Barri,sants badal,,,24270,20271.0,12.0,738.0,3249.0,,,,,,,,,65
2009,Barri,sants badal,,,24269,20099.0,0.0,806.0,3360.0,,,,,,,,,65
2010,Barri,sants badal,,,24350,20168.0,0.0,806.0,3372.0,,,,,,,,,65
2011,Barri,sants badal,,,24340,20140.0,0.0,707.0,3491.0,0.0,0.0,0.0,0.0,1323.0,,,,65
2012,Barri,sants badal,,,24590,20096.0,0.0,747.0,3746.0,,,,,1421.0,,,,65
2013,Barri,sants badal,,,24355,20015.0,0.0,770.0,3568.0,,,,,1425.0,,,,65
2014,Barri,sants badal,,99.0,24125,19979.0,0.0,759.0,3384.0,,,,,1384.0,6660.0,63.0,90.0,65
2015,Barri,sants badal,90.8936377729587,107.0,24016,20180.0,0.0,732.0,3100.0,,,,,1283.0,6340.0,61.5,90.0,65
2016,Barri,sants badal,87.7291165249434,117.0,23935,20040.0,0.0,764.0,3128.0,,,,,1127.0,6090.0,62.6,106.0,65
2017,Barri,sants badal,86.9084764817345,131.0,24047,19928.0,0.0,818.0,3299.0,,,,,9650.0,6510.0,60.9,106.0,65
2018,Barri,sants badal,87.9866058846971,130.0,24018,19787.0,0.0,864.0,3365.0,,,,,8900.0,7810.0,62.8,106.0,65
2019,Barri,sants badal,86.5893504431328,138.0,24474,19806.0,0.0,963.0,3703.0,,,,,8860.0,7560.0,63.0,106.0,65
2020,Barri,sants badal,87.4042921508296,138.0,24938,19714.0,0.0,1060.0,4161.0,,,,,8570.0,6270.0,62.9,106.0,65
2021,Barri,sants badal,90.2405564019072,132.0,24903,19615.0,0.0,1022.0,4263.0,3171.0,9117.0,4260.0,5232.0,1142.0,8830.0,62.4,103.0,65
2022,Barri,sants badal,,144.0,24208,19191.0,0.0,1021.0,3994.0,2865.0,9063.0,4182.0,5186.0,7640.0,6930.0,62.4,97.0,65
2023,Barri,sants badal,,157.0,24366,19081.0,0.0,948.0,4336.0,2771.0,9551.0,4090.0,5359.0,7910.0,5030.0,65.1,970.0,65
2024,Barri,sants badal,,160.0,24931,19211.0,0.0,1014.0,4704.0,,,,,7960.0,4820.0,62.3,990.0,65
2025,Barri,sants badal,,159.0,25338,19241.0,8.0,1088.0,5001.0,,,,,7650.0,4840.0,61.6,,65
2000,Barri,sarria,,,21556,20612.0,0.0,476.0,467.0,,,,,,,,,66
2001,Barri,sarria,,,21630,20494.0,0.0,541.0,591.0,0.0,0.0,0.0,0.0,,,,,66
2002,Barri,sarria,,,22406,20828.0,22.0,659.0,897.0,,,,,,,,,66
2003,Barri,sarria,,,22851,20832.0,21.0,775.0,1223.0,,,,,,,,,66
2004,Barri,sarria,,,23062,20695.0,8.0,920.0,1439.0,,,,,,,,,66
2005,Barri,sarria,,,23379,20715.0,7.0,1024.0,1633.0,,,,,,,,,66
2006,Barri,sarria,,,23330,20546.0,5.0,1081.0,1698.0,,,,,,,,,66
2007,Barri,sarria,,,23117,20504.0,0.0,1278.0,1333.0,,,,,,,,,66
2008,Barri,sarria,,,23371,20607.0,0.0,1414.0,1347.0,,,,,,,,,66
2009,Barri,sarria,,,23615,20686.0,0.0,1512.0,1414.0,,,,,,,,,66
2010,Barri,sarria,,,23763,20969.0,5.0,1466.0,1323.0,,,,,,,,,66
2011,Barri,sarria,,,23920,21225.0,5.0,1367.0,1323.0,0.0,0.0,0.0,0.0,6600.0,,,,66
2012,Barri,sarria,,,24280,21419.0,0.0,1476.0,1381.0,,,,,7230.0,,,,66
2013,Barri,sarria,,,24510,21498.0,8.0,1620.0,1384.0,,,,,7280.0,,,,66
2014,Barri,sarria,,136.0,24531,21567.0,0.0,1638.0,1322.0,,,,,6740.0,5160.0,83.2,23.0,66
2015,Barri,sarria,149.024995051053,145.0,24640,21767.0,0.0,1609.0,1260.0,,,,,6020.0,5070.0,82.3,23.0,66
2016,Barri,sarria,156.752745636163,159.0,24810,21873.0,7.0,1639.0,1291.0,,,,,5540.0,5850.0,79.4,27.0,66
2017,Barri,sarria,159.792887140097,175.0,25106,21925.0,10.0,1694.0,1477.0,,,,,4890.0,6810.0,82.6,27.0,66
2018,Barri,sarria,163.469041987644,172.0,25116,21770.0,9.0,1732.0,1605.0,,,,,4920.0,8120.0,83.0,27.0,66
2019,Barri,sarria,166.609082156496,169.0,25137,21520.0,7.0,1882.0,1728.0,,,,,4630.0,7880.0,84.6,27.0,66
2020,Barri,sarria,161.53434966156,170.0,25242,21515.0,0.0,1941.0,1783.0,,,,,4410.0,6470.0,84.1,27.0,66
2021,Barri,sarria,151.996242475826,159.0,24769,21002.0,0.0,1737.0,2027.0,1284.0,12969.0,1890.0,3993.0,6020.0,8730.0,86.2,26.0,66
2022,Barri,sarria,,182.0,24632,20904.0,5.0,1822.0,1901.0,1202.0,13163.0,1886.0,3961.0,4260.0,6770.0,81.5,26.0,66
2023,Barri,sarria,,195.0,24858,20818.0,7.0,1837.0,2196.0,1151.0,13650.0,1849.0,4006.0,4250.0,5840.0,82.2,270.0,66
2024,Barri,sarria,,193.0,25113,20736.0,0.0,1941.0,2433.0,,,,,4520.0,5410.0,84.7,290.0,66
2025,Barri,sarria,,205.0,25282,20758.0,0.0,2037.0,2484.0,,,,,4440.0,5200.0,84.6,,66
2000,Barri,torre baro,,,2252,2217.0,0.0,13.0,22.0,,,,,,,,,67
2001,Barri,torre baro,,,2189,2124.0,0.0,15.0,50.0,0.0,0.0,0.0,0.0,,,,,67
2002,Barri,torre baro,,,2177,2080.0,0.0,14.0,82.0,,,,,,,,,67
2003,Barri,torre baro,,,2213,2073.0,0.0,13.0,126.0,,,,,,,,,67
2004,Barri,torre baro,,,2211,2051.0,0.0,10.0,150.0,,,,,,,,,67
2005,Barri,torre baro,,,2214,2048.0,0.0,10.0,156.0,,,,,,,,,67
2006,Barri,torre baro,,,2159,1973.0,0.0,12.0,174.0,,,,,,,,,67
2007,Barri,torre baro,,,2104,1937.0,0.0,23.0,144.0,,,,,,,,,67
2008,Barri,torre baro,,,2151,1940.0,0.0,31.0,180.0,,,,,,,,,67
2009,Barri,torre baro,,,2165,1952.0,0.0,24.0,189.0,,,,,,,,,67
2010,Barri,torre baro,,,2164,1957.0,0.0,23.0,184.0,,,,,,,,,67
2011,Barri,torre baro,,,2172,1953.0,0.0,27.0,192.0,0.0,0.0,0.0,0.0,2360.0,,,,67
2012,Barri,torre baro,,,2169,1934.0,0.0,28.0,207.0,,,,,2550.0,,,,67
2013,Barri,torre baro,,,2196,1969.0,0.0,28.0,199.0,,,,,2640.0,,,,67
2014,Barri,torre baro,,59.0,2555,2132.0,0.0,42.0,381.0,,,,,2550.0,280.0,72.6,,67
2015,Barri,torre baro,52.1417597908129,61.0,2734,2302.0,0.0,49.0,383.0,,,,,2430.0,210.0,70.9,,67
2016,Barri,torre baro,50.042348151971,74.0,2795,2348.0,0.0,57.0,390.0,,,,,2230.0,290.0,59.5,,67
2017,Barri,torre baro,51.4370351424772,68.0,2859,2359.0,0.0,65.0,435.0,,,,,1880.0,300.0,66.4,,67
2018,Barri,torre baro,52.7904955794432,82.0,2893,2371.0,0.0,72.0,450.0,,,,,1870.0,210.0,59.6,,67
2019,Barri,torre baro,51.9030730100338,75.0,2931,2382.0,0.0,82.0,467.0,,,,,1740.0,150.0,63.4,,67
2020,Barri,torre baro,52.3515816541399,88.0,2925,2350.0,0.0,70.0,505.0,,,,,1760.0,160.0,64.3,,67
2021,Barri,torre baro,56.7037290146757,88.0,2923,2322.0,0.0,77.0,524.0,450.0,438.0,951.0,525.0,2370.0,140.0,62.8,,67
2022,Barri,torre baro,,104.0,2908,2319.0,0.0,82.0,507.0,419.0,456.0,996.0,540.0,1690.0,120.0,53.2,,67
2023,Barri,torre baro,,77.0,2939,2335.0,0.0,80.0,524.0,399.0,474.0,1004.0,569.0,2110.0,120.0,66.2,,67
2024,Barri,torre baro,,57.0,3119,2440.0,0.0,83.0,596.0,,,,,2160.0,520.0,81.2,,67
2025,Barri,torre baro,,104.0,3224,2532.0,0.0,89.0,603.0,,,,,2110.0,170.0,66.1,,67
2000,Barri,vallbona,,,816,801.0,0.0,11.0,0.0,,,,,,,,,68
2001,Barri,vallbona,,,827,804.0,0.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,68
2002,Barri,vallbona,,,831,783.0,0.0,10.0,38.0,,,,,,,,,68
2003,Barri,vallbona,,,897,853.0,0.0,10.0,34.0,,,,,,,,,68
2004,Barri,vallbona,,,933,876.0,0.0,10.0,47.0,,,,,,,,,68
2005,Barri,vallbona,,,977,899.0,0.0,13.0,65.0,,,,,,,,,68
2006,Barri,vallbona,,,1227,1094.0,0.0,17.0,116.0,,,,,,,,,68
2007,Barri,vallbona,,,1255,1135.0,0.0,23.0,97.0,,,,,,,,,68
2008,Barri,vallbona,,,1317,1165.0,0.0,28.0,124.0,,,,,,,,,68
2009,Barri,vallbona,,,1327,1184.0,0.0,28.0,115.0,,,,,,,,,68
2010,Barri,vallbona,,,1336,1180.0,0.0,38.0,118.0,,,,,,,,,68
2011,Barri,vallbona,,,1343,1188.0,0.0,37.0,118.0,0.0,0.0,0.0,0.0,1430.0,,,,68
2012,Barri,vallbona,,,1340,1167.0,0.0,39.0,134.0,,,,,1550.0,,,,68
2013,Barri,vallbona,,,1348,1157.0,0.0,40.0,151.0,,,,,1600.0,,,,68
2014,Barri,vallbona,,43.0,1310,1151.0,0.0,33.0,126.0,,,,,1550.0,80.0,70.6,,68
2015,Barri,vallbona,56.3016678825038,67.0,1334,1170.0,0.0,35.0,129.0,,,,,1470.0,120.0,69.9,,68
2016,Barri,vallbona,54.6048068528763,79.0,1354,1196.0,0.0,26.0,132.0,,,,,1350.0,160.0,67.6,,68
2017,Barri,vallbona,54.7013865262119,60.0,1379,1208.0,0.0,26.0,145.0,,,,,1140.0,160.0,81.4,,68
2018,Barri,vallbona,57.2325540801285,95.0,1400,1214.0,0.0,26.0,159.0,,,,,1130.0,70.0,72.3,,68
2019,Barri,vallbona,55.0425439809742,81.0,1407,1196.0,0.0,32.0,178.0,,,,,1050.0,110.0,73.4,,68
2020,Barri,vallbona,54.7830541314242,79.0,1421,1192.0,0.0,35.0,193.0,,,,,1060.0,90.0,76.0,,68
2021,Barri,vallbona,58.3911031882121,60.0,1401,1161.0,0.0,33.0,206.0,216.0,204.0,465.0,219.0,1440.0,70.0,85.0,,68
2022,Barri,vallbona,,80.0,1420,1187.0,0.0,34.0,198.0,234.0,219.0,460.0,231.0,1030.0,110.0,81.0,,68
2023,Barri,vallbona,,,1421,1171.0,0.0,28.0,221.0,233.0,216.0,460.0,254.0,1030.0,50.0,62.0,,68
2024,Barri,vallbona,,,1437,1187.0,0.0,24.0,225.0,,,,,1050.0,40.0,81.3,,68
2025,Barri,vallbona,,104.0,1452,1183.0,0.0,25.0,244.0,,,,,1030.0,90.0,70.4,,68
2000,Barri,vallcarca i els penitents,,,14155,13749.0,0.0,170.0,236.0,,,,,,,,,69
2001,Barri,vallcarca i els penitents,,,14385,13755.0,0.0,188.0,441.0,0.0,0.0,0.0,0.0,,,,,69
2002,Barri,vallcarca i els penitents,,,15068,13976.0,8.0,258.0,826.0,,,,,,,,,69
2003,Barri,vallcarca i els penitents,,,15173,13724.0,9.0,311.0,1129.0,,,,,,,,,69
2004,Barri,vallcarca i els penitents,,,15381,13652.0,6.0,399.0,1324.0,,,,,,,,,69
2005,Barri,vallcarca i els penitents,,,15493,13485.0,6.0,470.0,1532.0,,,,,,,,,69
2006,Barri,vallcarca i els penitents,,,15669,13516.0,8.0,555.0,1590.0,,,,,,,,,69
2007,Barri,vallcarca i els penitents,,,15422,13410.0,7.0,670.0,1335.0,,,,,,,,,69
2008,Barri,vallcarca i els penitents,,,15469,13372.0,6.0,754.0,1337.0,,,,,,,,,69
2009,Barri,vallcarca i els penitents,,,15697,13416.0,0.0,813.0,1465.0,,,,,,,,,69
2010,Barri,vallcarca i els penitents,,,15481,13404.0,0.0,776.0,1301.0,,,,,,,,,69
2011,Barri,vallcarca i els penitents,,,15446,13432.0,0.0,716.0,1297.0,0.0,0.0,0.0,0.0,9160.0,,,,69
2012,Barri,vallcarca i els penitents,,,15518,13509.0,0.0,747.0,1261.0,,,,,9890.0,,,,69
2013,Barri,vallcarca i els penitents,,,15495,13511.0,0.0,760.0,1223.0,,,,,9920.0,,,,69
2014,Barri,vallcarca i els penitents,,103.0,15442,13477.0,0.0,766.0,1197.0,,,,,9450.0,3940.0,69.7,35.0,69
2015,Barri,vallcarca i els penitents,119.34676887344,116.0,15520,13602.0,0.0,809.0,1107.0,,,,,8670.0,4170.0,68.5,35.0,69
2016,Barri,vallcarca i els penitents,118.6108552108,127.0,15629,13653.0,0.0,820.0,1154.0,,,,,7530.0,4590.0,67.5,40.0,69
2017,Barri,vallcarca i els penitents,116.117764780602,141.0,15821,13701.0,0.0,860.0,1260.0,,,,,6850.0,5520.0,68.8,40.0,69
2018,Barri,vallcarca i els penitents,116.166143865822,136.0,15985,13728.0,0.0,893.0,1363.0,,,,,6180.0,5620.0,71.6,40.0,69
2019,Barri,vallcarca i els penitents,115.144157365129,140.0,16109,13671.0,0.0,983.0,1454.0,,,,,5900.0,5580.0,73.1,40.0,69
2020,Barri,vallcarca i els penitents,116.2355986917,144.0,16348,13668.0,0.0,1082.0,1595.0,,,,,6280.0,4440.0,73.5,40.0,69
2021,Barri,vallcarca i els penitents,115.536059432832,137.0,16325,13537.0,0.0,1028.0,1760.0,1230.0,7791.0,1890.0,3099.0,8340.0,6190.0,71.2,40.0,69
2022,Barri,vallcarca i els penitents,,147.0,16082,13358.0,0.0,1056.0,1667.0,1151.0,7836.0,1836.0,3009.0,5350.0,5390.0,72.2,39.0,69
2023,Barri,vallcarca i els penitents,,168.0,16330,13372.0,0.0,1059.0,1898.0,1098.0,8283.0,1803.0,3102.0,5220.0,4130.0,71.6,390.0,69
2024,Barri,vallcarca i els penitents,,178.0,16678,13366.0,0.0,1133.0,2178.0,,,,,5360.0,3420.0,70.8,390.0,69
2025,Barri,vallcarca i els penitents,,174.0,16919,13361.0,0.0,1226.0,2331.0,,,,,5380.0,3420.0,67.4,,69
2000,Barri,vallvidrera el tibidabo i les planes,,,3199,3053.0,0.0,96.0,50.0,,,,,,,,,70
2001,Barri,vallvidrera el tibidabo i les planes,,,3244,3070.0,0.0,111.0,63.0,0.0,0.0,0.0,0.0,,,,,70
2002,Barri,vallvidrera el tibidabo i les planes,,,3426,3207.0,0.0,133.0,85.0,,,,,,,,,70
2003,Barri,vallvidrera el tibidabo i les planes,,,3563,3277.0,0.0,142.0,143.0,,,,,,,,,70
2004,Barri,vallvidrera el tibidabo i les planes,,,3671,3314.0,0.0,177.0,180.0,,,,,,,,,70
2005,Barri,vallvidrera el tibidabo i les planes,,,3739,3358.0,0.0,191.0,190.0,,,,,,,,,70
2006,Barri,vallvidrera el tibidabo i les planes,,,3878,3434.0,0.0,221.0,223.0,,,,,,,,,70
2007,Barri,vallvidrera el tibidabo i les planes,,,3940,3520.0,0.0,263.0,157.0,,,,,,,,,70
2008,Barri,vallvidrera el tibidabo i les planes,,,4082,3620.0,0.0,292.0,170.0,,,,,,,,,70
2009,Barri,vallvidrera el tibidabo i les planes,,,4287,3800.0,0.0,297.0,190.0,,,,,,,,,70
2010,Barri,vallvidrera el tibidabo i les planes,,,4265,3801.0,0.0,276.0,188.0,,,,,,,,,70
2011,Barri,vallvidrera el tibidabo i les planes,,,4288,3847.0,0.0,262.0,179.0,0.0,0.0,0.0,0.0,1160.0,,,,70
2012,Barri,vallvidrera el tibidabo i les planes,,,4407,3896.0,0.0,298.0,213.0,,,,,1300.0,,,,70
2013,Barri,vallvidrera el tibidabo i les planes,,,4443,3900.0,0.0,331.0,212.0,,,,,1360.0,,,,70
2014,Barri,vallvidrera el tibidabo i les planes,,106.0,4516,3921.0,0.0,370.0,225.0,,,,,1280.0,440.0,112.4,3.0,70
2015,Barri,vallvidrera el tibidabo i les planes,116.784136641806,121.0,4604,3996.0,0.0,391.0,217.0,,,,,1140.0,520.0,78.5,3.0,70
2016,Barri,vallvidrera el tibidabo i les planes,126.459974243835,151.0,4641,4024.0,0.0,401.0,216.0,,,,,1040.0,660.0,74.7,3.0,70
2017,Barri,vallvidrera el tibidabo i les planes,122.052576050894,166.0,4689,4020.0,0.0,421.0,248.0,,,,,930.0,690.0,80.7,3.0,70
2018,Barri,vallvidrera el tibidabo i les planes,122.893031041996,119.0,4710,4025.0,0.0,455.0,230.0,,,,,920.0,960.0,77.3,3.0,70
2019,Barri,vallvidrera el tibidabo i les planes,135.194074917642,139.0,4727,3981.0,0.0,495.0,251.0,,,,,910.0,770.0,82.4,3.0,70
2020,Barri,vallvidrera el tibidabo i les planes,122.508130835822,125.0,4710,3976.0,0.0,470.0,264.0,,,,,910.0,670.0,96.0,3.0,70
2021,Barri,vallvidrera el tibidabo i les planes,122.884209388173,153.0,4760,4015.0,0.0,428.0,317.0,300.0,2250.0,459.0,843.0,1260.0,700.0,79.0,3.0,70
